1	-1.0	-1.0	0.0	100.0	-1.0	-1.0	-20.0	76.22	-1.0	-1.0	-1.0	59.267239999999994	-1.0	-1.0	-1.0	45.84065408	
2	-1.0	-1.0	0.0	100.0	-1.0	-1.0	40.267239999999994	82.08745676000001	-1.0	-1.0	49.82711084	68.84714972708002	-1.0	-1.0	42.90229653920001	57.774269941228184	
3	-1.0	-1.0	0.0	100.0	-1.0	30.693654079999995	49.94614972708001	83.04566882298093	-1.0	41.4027435392	62.718938764209106	70.88234464545761	-1.0	37.077490469427204	58.06372378190851	60.88712561361137	
4	-1.0	23.210374031359994	0.0	100.0	23.111374031359993	44.95404922333281	51.9813446454576	83.2471531199003	33.979998912151046	56.79452193083686	66.03327873351166	71.3700398655787	31.729392344089305	52.870779865696576	62.560389399392726	61.71855012407822	
5	19.67064226194175	36.55100056881182	0.0	100.0	39.91502046111478	53.07900151477346	52.469039865578694	86.75845483899525	51.074058236938	61.787385113607776	66.91298507077052	77.47829159655537	45.92998941908856	58.676156513007	63.9141601331217	66.6903087976509	
6	34.23124526151528	44.42746248059059	0.0	100.0	49.48379424604746	58.02893958702835	55.33708175449053	88.73470285915141	57.38157359282582	63.548888689953756	72.16867989134546	80.96965292618088	51.1522917439913	60.72229857827757	68.77144260416253	69.93633793534735	
7	42.58948382844806	49.175279051942816	0.0	100.0	54.85605483763257	60.23984036506357	57.42258397369112	89.56561159908517	59.825546154024146	68.13284622933638	75.62117374874278	82.48653747025614	53.01478954324423	65.01805119622769	72.25245413303023	71.48233063561285	
8	47.31434805754734	51.39407402682753	0.0	100.0	57.31680309607593	64.32041353354136	58.422460587600995	89.9065526674209	63.884041884927115	71.69647761725142	77.26615423378536	83.10380314652328	56.81881669402012	68.5616660847411	74.05914982847304	72.15006792506527	
9	49.48292138074807	54.840576735258814	0.0	100.0	61.1650968818666	67.6227784623404	58.85533898174209	90.35119870580024	67.46401771687592	73.67705416331908	77.97674648425775	83.9029101296433	59.979777293085675	70.62208068238303	74.89202592766952	72.8654153895168	
10	52.87197382722897	57.79156595106928	0.0	100.0	64.47050370503999	69.56148532334014	59.277847276935304	90.7474446343873	69.67280471616316	74.63575625009872	78.73392226993339	84.60463240717365	61.83029556734751	71.64702877808487	75.6639984103798	73.49760470910913	
11	55.78200396354753	59.615114768476595	0.0	100.0	66.51272243537676	70.5647853515971	59.66663445515816	91.00460447796081	70.81747773234788	75.43623603662576	79.40460152016979	85.05790155820918	62.75537708774565	72.44901711532202	76.33715996459316	73.9232368705964	
12	57.57997253089758	60.58772727902377	0.0	100.0	67.5986575745262	71.34476285194636	59.936702297041776	91.14466382290956	71.65054837257252	76.12402862073405	79.85697039800353	85.30519614883355	63.47302584421972	73.13143906269384	76.80513347261454	74.165423563665	
13	58.53632179964811	61.300148036906684	0.0	100.0	68.39355232579135	71.99492587528185	60.09241381714672	91.24255325678222	72.34502190645247	76.6142306840784	80.11457253156253	85.47927441857395	64.08225690639232	73.62632234931176	77.08212429038224	74.3307156442584	
14	59.23640809768051	61.8843856948936	0.0	100.0	69.04654286363238	72.46322741318721	60.1954448599962	91.32150620987841	72.85822187902254	76.91360687148493	80.29006468539804	85.61949275581095	64.52501126667815	73.93468306236505	77.26800570279096	74.46017082717859	
15	59.81141613179131	62.312206308291614	0.0	100.0	69.52517027431485	72.75791754051286	60.275349322078114	91.38022354890897	73.18654461477438	77.11229869052015	80.42743041006432	85.72342877673341	64.8017369022558	74.13784508079159	77.40972845965999	74.55651870867919	
16	60.23284328177823	62.58732217698224	0.0	100.0	69.8327900938449	72.95364636506834	60.33545266133228	91.41867773033457	73.40175873550594	77.26058253791108	80.5297285221511	85.79140783944126	64.98394741880203	74.28735528199331	77.51508851462026	74.62078877178487	
17	60.50371464984641	62.769155671468916	0.0	100.0	70.035929786284	73.09714823233959	60.37603588611793	91.44400166754076	73.55734921332909	77.37061083746264	80.59801632451055	85.83626373128023	65.11776295545829	74.39817607880818	77.58650644922106	74.66338501364683	
18	60.68260280221236	62.90051907743198	0.0	100.0	70.18269664955156	73.20283830430168	60.40285293681883	91.46206001286464	73.67226928416639	77.44612935294023	80.64326745439189	85.86829354076396	65.21691011354855	74.47487268724286	77.63415533626646	74.69346986257544	
19	60.811847135110604	62.997020803382874	0.0	100.0	70.29057546251535	73.27598385906275	60.421635008173595	91.47529652494167	73.752575519559	77.49680262196263	80.67521172838462	85.8917549101052	65.2856041447327	74.52652386521332	77.66754706793172	74.71535704852857	
20	60.90684082584706	63.06435645813656	0.0	100.0	70.36586143457289	73.32542982442631	60.435280808863894	91.48459777651387	73.80696276894565	77.53211110415495	80.69844984860609	85.90822278433953	65.33189621537458	74.56237687953806	77.69166793897462	74.7307875711554	
21	60.97313354553725	63.11008064195383	0.0	100.0	70.41696995607944	73.35980482022012	60.44494797401099	91.49093916355271	73.84456974546468	77.55746826837208	80.71483742058248	85.9194504474935	65.36401489339515	74.5880274689553	77.70871392607229	74.74136743309602	
22	61.01813818876835	63.14176109830241	0.0	100.0	70.4523735031034	73.38434969478502	60.45159272217141	91.49532008429598	73.87133731980406	77.57541657631161	80.72607511259098	85.92721241735504	65.3869801500732	74.60620364197722	77.72046102560431	74.74867787608002	
23	61.04931416318984	63.164287060425536	0.0	100.0	70.47754945508615	73.4017150039873	60.45617494290893	91.4984237140086	73.89031835934958	77.58783543512254	80.733839195428	85.93271269669943	65.40325480202158	74.61881353155201	77.72858229213456	74.75383810270726	
24	61.07148358741036	63.180235158311575	0.0	100.0	70.4953766758872	73.41376927487788	60.45940166184219	91.50062228209799	73.90353018093003	77.59642634061555	80.73931886722964	85.93660764067748	65.41454980490127	74.62753973937406	77.73429694921194	74.75748864938853	
25	61.08718160797551	63.19133624489285	0.0	100.0	70.50778573280493	73.42212121383758	60.461685415277344	91.50215634402454	73.91268088000044	77.60245697721383	80.74319550550099	85.93932461019727	65.4223668807043	74.63365564511507	77.73833412551264	74.760040169702	
26	61.098108588625905	63.19903275163334	0.0	100.0	70.51638815875337	73.4279752097824	60.463284179512044	91.50322054089173	73.91908267485967	77.60671229499162	80.74590530347369	85.94120961461986	65.42784445574223	74.63796781717761	77.74115979105224	74.7618128340931	
27	61.10568366414437	63.20441904889796	0.0	100.0	70.52240823370907	73.43209968654226	60.464395293430144	91.5039643188607	73.92359115388905	77.60969368321943	80.74778796814269	85.94252735050229	65.43170603543967	74.64099111393249	77.74312566162357	74.76305110209854	
28	61.11098480693849	63.208210447628375	0.0	100.0	70.5266459718634	73.43499048237386	60.4651707493838	91.504487428424	73.9267542458328	77.61177024880335	80.74910300628754	85.9434541384428	65.43441363257197	74.64309842717762	77.74449838437808	74.76392101770013	
